country,region,dev_level,year,gdp_growth,gdp_level,inflation,policy_rate,unemployment,current_account,debt_to_gdp,fx_change,biz_confidence,fin_stress_idx,shock_event_x,equities,bonds,real_estate,commodities,cash,shock_event_y
South_Africa,Africa,emerging,2023,-1.957,138.19,7.855,8.081,9.218,2.835,169.35,2.364,40.95,0.4,Rates plateau,-20.16,4.35,-5.38,2.46,6.87,Rates plateau
South_Africa,Africa,emerging,2024,-0.423,137.61,7.464,9.05,7.941,-0.483,178.19,-0.749,45.83,0.0,,-9.57,-1.93,-13.83,-0.07,7.51,
Nigeria,Africa,emerging,1985,7.062,107.06,9.843,12.693,4.642,0.535,51.41,-0.277,58.12,0.0,,0.65,-5.24,2.37,-2.37,10.43,
Nigeria,Africa,emerging,1986,4.957,112.37,14.575,13.214,5.82,-0.669,53.25,-3.05,51.55,0.0,,1.23,-3.68,-16.21,11.06,11.26,
Nigeria,Africa,emerging,1987,4.125,117.0,13.358,14.434,5.339,-1.154,54.6,6.805,50.95,0.8,Black Monday,-5.31,-14.14,-4.44,19.09,12.52,Black Monday
Nigeria,Africa,emerging,1988,4.769,122.58,15.027,14.84,4.927,-2.728,59.32,-7.211,57.14,0.0,,7.45,-10.38,1.15,33.62,13.31,
Nigeria,Africa,emerging,1989,4.714,128.36,15.175,15.71,5.176,-1.951,64.13,-4.099,47.64,0.0,,13.26,-18.33,-6.57,24.38,13.93,
Nigeria,Africa,emerging,1990,4.354,133.95,12.748,15.872,6.52,0.034,69.93,0.545,59.0,0.6,Gulf War / S&L crisis,-16.16,-8.63,-21.16,19.81,13.43,Gulf War / S&L crisis
Nigeria,Africa,emerging,1991,1.791,136.35,12.75,15.983,7.009,2.304,73.93,10.122,57.61,0.5,Recession,-5.02,-16.48,-13.18,14.65,13.63,Recession
Nigeria,Africa,emerging,1992,2.682,140.01,13.705,16.773,6.066,-2.624,81.36,0.858,52.67,0.0,,15.53,-13.5,-15.78,14.0,14.32,
Nigeria,Africa,emerging,1993,3.025,144.24,8.592,15.215,6.111,1.836,88.15,3.906,54.97,0.0,,22.05,-5.41,-19.43,38.09,12.84,
Nigeria,Africa,emerging,1994,1.472,146.36,10.455,14.849,7.887,4.236,90.25,-1.479,49.61,0.0,,-27.37,-10.43,-26.46,-16.42,12.51,
Nigeria,Africa,emerging,1995,2.311,149.75,10.791,13.985,7.358,-2.203,93.27,-4.758,51.81,0.0,,-5.49,-1.9,-8.47,19.71,11.62,
Nigeria,Africa,emerging,1996,1.259,151.63,10.935,13.26,6.977,1.748,98.48,5.633,50.99,0.0,,4.41,-0.17,-10.47,17.11,10.89,
Nigeria,Africa,emerging,1997,1.275,153.56,10.247,12.617,7.719,-0.823,104.98,-3.538,51.47,1.2,Asian Financial Crisis,2.66,3.31,-12.74,0.91,10.68,Asian Financial Crisis
Nigeria,Africa,emerging,1998,0.78,154.76,12.133,12.511,8.37,-2.308,107.84,-3.121,44.82,1.0,LTCM / Russia default,-15.52,-9.39,-10.17,14.95,10.94,LTCM / Russia default
Nigeria,Africa,emerging,1999,-0.074,154.65,13.349,12.579,7.797,-0.774,112.73,7.847,47.7,0.0,,-4.17,-13.28,-18.27,3.21,10.64,
Nigeria,Africa,emerging,2000,-0.517,153.85,14.672,12.732,9.278,-1.052,120.89,4.61,47.79,0.0,,11.58,-0.42,-8.55,13.99,10.41,
Nigeria,Africa,emerging,2001,-1.354,151.76,15.508,13.62,7.972,-2.257,123.25,1.925,45.72,0.9,Dot-com bust / 9-11,-14.4,-13.94,-7.48,-12.11,11.69,Dot-com bust / 9-11
Nigeria,Africa,emerging,2002,-0.725,150.66,11.367,12.152,8.124,-1.345,130.26,3.107,54.5,0.7,Corporate scandals,-22.7,-5.69,-10.81,25.49,10.31,Corporate scandals
Nigeria,Africa,emerging,2003,0.557,151.5,13.725,11.745,6.884,-0.705,133.49,-0.444,48.35,0.0,,3.36,-13.23,-9.69,27.03,10.08,
Nigeria,Africa,emerging,2004,-0.802,150.29,16.852,12.235,7.582,1.796,139.17,3.995,46.8,0.0,,-16.31,-13.98,-6.55,-3.14,10.12,
Nigeria,Africa,emerging,2005,-0.126,150.1,16.571,13.543,8.447,-0.179,147.92,2.357,50.44,0.0,,-2.9,-14.98,-27.9,33.52,11.18,
Nigeria,Africa,emerging,2006,0.859,151.39,12.766,13.878,7.591,-0.827,158.38,-7.369,56.01,0.0,,-10.38,-12.1,-17.85,-1.68,12.01,
Nigeria,Africa,emerging,2007,1.743,154.03,13.248,13.542,6.295,-0.279,166.96,3.007,51.58,0.0,,-4.08,-5.37,-18.34,44.04,10.94,
Nigeria,Africa,emerging,2008,-3.799,148.18,10.755,14.237,9.353,2.854,175.66,-2.017,36.79,3.0,Global Financial Crisis,-51.77,7.7,-26.88,13.09,12.23,Global Financial Crisis
Nigeria,Africa,emerging,2009,-2.614,144.3,10.596,13.608,9.173,1.317,189.03,-15.076,39.9,2.5,GFC trough,-19.9,-0.63,-34.11,20.69,11.77,GFC trough
Nigeria,Africa,emerging,2010,0.082,144.42,11.855,12.335,8.066,0.015,196.29,1.834,50.54,0.0,,9.36,1.53,-10.9,-7.47,11.02,
Nigeria,Africa,emerging,2011,0.699,145.43,12.195,12.159,7.467,0.28,204.01,13.226,45.45,0.6,Euro debt crisis,-20.75,-6.14,-15.82,4.51,10.56,Euro debt crisis
Nigeria,Africa,emerging,2012,0.948,146.81,11.144,13.496,6.866,0.852,214.49,1.925,54.89,0.0,,-4.29,-4.56,-21.1,8.19,11.24,
Nigeria,Africa,emerging,2013,3.295,151.65,10.413,13.167,5.421,0.198,222.38,-0.456,49.06,0.0,,-3.43,-8.73,4.36,7.11,10.55,
Nigeria,Africa,emerging,2014,4.082,157.84,7.338,12.218,5.346,-1.699,233.62,4.338,58.55,0.0,,19.38,-2.82,-8.36,3.09,10.1,
Nigeria,Africa,emerging,2015,5.818,167.02,6.444,12.421,4.358,1.492,241.63,-2.985,58.32,0.4,China slowdown,28.32,-4.89,-20.02,14.33,10.92,China slowdown
Nigeria,Africa,emerging,2016,6.623,178.08,9.386,12.288,4.755,1.054,250.0,3.491,58.89,0.0,,10.77,-14.07,-11.57,-2.48,10.9,
Nigeria,Africa,emerging,2017,7.103,190.73,6.654,11.32,3.756,0.553,250.0,-0.767,59.26,0.0,,10.7,-15.06,2.09,12.15,9.49,
Nigeria,Africa,emerging,2018,7.36,204.77,3.588,9.514,4.502,-5.794,250.0,8.028,62.21,0.0,,2.75,-8.51,11.71,12.27,8.23,
Nigeria,Africa,emerging,2019,7.094,219.29,7.035,9.324,4.731,-0.631,250.0,-1.672,62.66,0.0,,17.57,-5.48,-0.75,7.13,8.27,
Nigeria,Africa,emerging,2020,4.272,228.66,10.508,9.233,5.387,2.554,250.0,-7.832,51.02,2.8,COVID-19,13.14,-13.46,-9.72,22.47,8.41,COVID-19
Nigeria,Africa,emerging,2021,5.826,241.99,13.474,11.37,5.902,1.417,250.0,0.544,63.3,0.2,COVID recovery / stimulus,28.99,-17.69,6.7,13.91,9.98,COVID recovery / stimulus
Nigeria,Africa,emerging,2022,3.252,249.86,15.861,13.558,6.682,4.96,250.0,-6.107,55.74,1.0,Inflation / rate hike cycle,3.92,-20.0,-9.34,28.3,11.52,Inflation / rate hike cycle
Nigeria,Africa,emerging,2023,1.729,254.18,13.855,13.669,7.653,1.229,250.0,-2.569,55.01,0.4,Rates plateau,-10.09,-18.63,-9.28,15.27,11.34,Rates plateau
Nigeria,Africa,emerging,2024,7.253,272.61,14.867,14.537,3.725,-1.275,250.0,-3.533,59.02,0.0,,3.19,-15.87,-11.66,14.21,11.83,
Egypt,Africa,emerging,1985,6.634,106.63,12.494,11.594,4.079,2.675,51.65,-9.381,59.51,0.0,,26.17,-13.22,-11.03,-24.06,10.16,
Egypt,Africa,emerging,1986,7.331,114.45,7.144,10.415,4.279,1.469,52.03,-3.304,60.33,0.0,,20.21,-6.38,8.08,23.24,8.91,
Egypt,Africa,emerging,1987,5.661,120.93,8.911,9.456,4.493,1.511,54.4,4.939,53.09,0.8,Black Monday,4.31,-9.83,1.95,31.37,8.01,Black Monday
Egypt,Africa,emerging,1988,4.417,126.27,11.85,8.879,6.417,2.641,58.24,-3.994,52.46,0.0,,26.02,-8.89,2.91,48.06,8.04,
Egypt,Africa,emerging,1989,4.186,131.56,8.89,8.155,6.23,1.299,58.31,3.714,56.01,0.0,,29.06,-11.0,18.51,9.22,6.86,
Egypt,Africa,emerging,1990,5.116,138.29,10.53,9.594,5.681,1.96,57.94,-0.768,54.37,0.6,Gulf War / S&L crisis,-19.28,-7.74,-10.68,17.32,7.81,Gulf War / S&L crisis
Egypt,Africa,emerging,1991,3.47,143.09,11.48,10.568,6.461,-0.354,59.31,5.042,53.9,0.5,Recession,23.01,-6.49,12.06,-4.02,9.45,Recession
Egypt,Africa,emerging,1992,2.505,146.67,10.797,9.268,6.765,-0.397,61.06,7.684,49.31,0.0,,-18.79,-6.92,-8.83,4.28,7.72,
Egypt,Africa,emerging,1993,3.851,152.32,15.011,11.468,6.059,-2.268,61.28,-3.561,52.22,0.0,,-7.98,-20.0,-9.7,15.17,10.1,
Egypt,Africa,emerging,1994,3.15,157.12,13.356,11.97,6.668,-2.476,63.18,-1.805,52.91,0.0,,4.05,-5.71,-20.04,5.94,10.39,
Egypt,Africa,emerging,1995,5.691,166.06,13.149,11.332,5.363,1.091,65.37,-7.012,61.6,0.0,,12.2,-17.64,4.35,4.97,9.4,
Egypt,Africa,emerging,1996,4.11,172.88,13.841,12.277,6.246,3.414,69.66,-3.946,57.88,0.0,,8.44,-12.87,-11.57,4.55,10.11,
Egypt,Africa,emerging,1997,2.81,177.74,13.624,11.739,6.078,0.103,74.13,-9.599,52.21,1.2,Asian Financial Crisis,-9.57,-5.38,-9.31,26.27,10.13,Asian Financial Crisis
Egypt,Africa,emerging,1998,1.769,180.88,15.29,12.332,6.554,0.152,76.61,4.758,49.97,1.0,LTCM / Russia default,-14.92,-20.0,-20.93,2.5,10.26,LTCM / Russia default
Egypt,Africa,emerging,1999,2.27,184.99,15.416,12.38,6.221,0.817,78.57,-7.125,55.03,0.0,,9.53,-8.46,7.34,1.8,11.0,
Egypt,Africa,emerging,2000,3.582,191.62,11.825,12.019,5.757,3.553,84.15,-2.652,55.71,0.0,,20.69,-11.22,-3.88,30.38,10.2,
Egypt,Africa,emerging,2001,1.109,193.74,10.003,11.697,7.671,-0.195,89.35,0.391,48.94,0.9,Dot-com bust / 9-11,-9.54,-8.49,-31.86,10.87,9.73,Dot-com bust / 9-11
Egypt,Africa,emerging,2002,1.087,195.85,9.094,11.318,7.662,0.397,91.77,-4.723,51.0,0.7,Corporate scandals,-19.43,-2.25,-23.37,21.55,9.77,Corporate scandals
Egypt,Africa,emerging,2003,3.831,203.35,9.58,10.796,6.197,-2.274,98.21,1.059,52.25,0.0,,-0.85,-7.88,-14.37,21.96,9.23,
Egypt,Africa,emerging,2004,3.923,211.33,8.61,11.52,5.937,0.311,103.58,-3.287,54.94,0.0,,6.32,-3.96,-11.29,-12.54,10.08,
Egypt,Africa,emerging,2005,4.522,220.88,5.78,10.696,5.716,0.26,107.62,2.562,59.04,0.0,,14.3,-6.23,-0.34,27.84,9.43,
Egypt,Africa,emerging,2006,3.226,228.01,5.939,10.266,6.628,0.919,117.47,4.289,56.98,0.0,,-3.4,-10.15,-15.23,4.07,9.16,
Egypt,Africa,emerging,2007,3.301,235.54,4.766,8.857,6.706,0.814,122.41,0.499,52.55,0.0,,-3.2,-4.34,-6.7,0.2,7.53,
Egypt,Africa,emerging,2008,-0.09,235.32,8.102,9.08,7.542,1.525,126.77,-30.733,48.6,3.0,Global Financial Crisis,-30.75,4.57,-15.95,44.72,7.37,Global Financial Crisis
Egypt,Africa,emerging,2009,-2.119,230.34,8.278,8.969,8.623,-0.146,132.53,-3.833,45.98,2.5,GFC trough,0.71,7.22,-19.66,1.45,7.35,GFC trough
Egypt,Africa,emerging,2010,-1.058,227.9,9.756,9.054,7.83,1.038,135.62,3.214,47.3,0.0,,-16.72,-3.86,-8.53,-14.41,8.38,
Egypt,Africa,emerging,2011,0.067,228.05,7.664,8.585,8.43,-1.614,139.94,2.974,50.31,0.6,Euro debt crisis,-7.71,-1.56,-12.58,4.54,7.19,Euro debt crisis
Egypt,Africa,emerging,2012,-1.621,224.36,12.162,9.398,9.159,-0.287,142.66,2.725,46.5,0.0,,-7.79,-6.37,-3.79,14.1,8.2,
Egypt,Africa,emerging,2013,0.687,225.9,11.292,9.833,7.269,1.729,146.29,10.84,57.48,0.0,,-2.43,-5.94,-9.57,25.86,8.45,
Egypt,Africa,emerging,2014,3.724,234.31,13.585,10.689,6.721,-0.192,148.75,6.441,57.52,0.0,,2.11,-13.22,-5.67,13.14,9.07,
Egypt,Africa,emerging,2015,3.766,243.13,10.137,10.242,5.207,1.89,151.03,1.393,50.85,0.4,China slowdown,-3.73,-4.11,1.79,37.53,8.52,China slowdown
Egypt,Africa,emerging,2016,2.362,248.88,10.587,10.061,7.238,-2.535,155.36,-12.114,46.07,0.0,,9.19,-17.14,1.05,-10.99,8.26,
Egypt,Africa,emerging,2017,5.18,261.77,14.636,11.37,4.998,-0.597,162.85,-3.963,56.47,0.0,,10.58,-17.81,-10.04,6.29,9.88,
Egypt,Africa,emerging,2018,5.119,275.17,12.571,11.519,5.587,-1.954,169.85,-3.129,56.07,0.0,,-4.99,-12.45,-7.39,24.81,10.05,
Egypt,Africa,emerging,2019,6.75,293.74,11.721,12.733,3.729,-0.941,176.37,9.1,51.62,0.0,,-13.7,-7.24,-9.23,16.02,10.54,
Egypt,Africa,emerging,2020,2.197,300.2,14.01,12.574,6.795,0.663,185.01,3.3,50.82,2.8,COVID-19,-9.59,2.87,-16.84,4.23,10.62,COVID-19
Egypt,Africa,emerging,2021,5.266,316.01,13.127,12.918,4.787,0.967,191.85,-4.297,56.95,0.2,COVID recovery / stimulus,-13.93,-5.6,-4.93,-3.01,10.68,COVID recovery / stimulus
Egypt,Africa,emerging,2022,2.627,324.31,16.843,13.647,7.266,-0.785,202.28,-1.155,53.15,1.0,Inflation / rate hike cycle,-7.13,-10.05,-24.06,30.25,11.57,Inflation / rate hike cycle
Egypt,Africa,emerging,2023,2.952,333.88,11.307,14.235,6.48,1.579,213.45,-4.259,49.74,0.4,Rates plateau,-16.24,-11.03,-0.05,-9.66,11.88,Rates plateau
Egypt,Africa,emerging,2024,4.251,348.07,10.439,14.579,5.786,2.047,224.36,1.308,53.6,0.0,,10.8,-7.85,-18.11,25.71,12.7,
Saudi_Arabia,MiddleEast,emerging,1985,3.779,103.78,4.886,4.014,6.376,0.093,51.72,7.901,59.0,0.0,,18.17,-4.95,4.97,12.62,3.02,
Saudi_Arabia,MiddleEast,emerging,1986,3.804,107.73,4.837,3.924,6.011,0.619,54.89,3.045,52.11,0.0,,30.12,6.65,6.97,13.67,3.69,
Saudi_Arabia,MiddleEast,emerging,1987,4.501,112.58,4.304,3.552,6.418,2.927,56.73,3.003,57.13,0.8,Black Monday,36.91,6.5,-5.24,3.1,3.17,Black Monday
Saudi_Arabia,MiddleEast,emerging,1988,5.925,119.25,5.4,3.317,6.042,2.131,56.5,-6.018,59.98,0.0,,14.71,4.69,26.29,-3.12,2.77,
Saudi_Arabia,MiddleEast,emerging,1989,4.985,125.19,5.48,4.721,5.224,-2.232,58.57,-3.561,57.56,0.0,,7.11,-4.54,7.23,23.25,3.75,
Saudi_Arabia,MiddleEast,emerging,1990,2.042,127.75,4.659,5.486,7.282,-1.577,58.65,-0.569,53.4,0.6,Gulf War / S&L crisis,-26.32,-7.89,-6.64,-2.32,4.72,Gulf War / S&L crisis
Saudi_Arabia,MiddleEast,emerging,1991,1.693,129.91,3.371,5.487,7.905,0.41,57.89,0.755,57.55,0.5,Recession,-8.23,-4.16,-6.12,-9.89,4.5,Recession
Saudi_Arabia,MiddleEast,emerging,1992,0.6,130.69,3.256,4.96,7.748,0.389,62.85,0.197,54.69,0.0,,-2.47,6.06,-5.94,1.41,4.05,
Saudi_Arabia,MiddleEast,emerging,1993,1.184,132.24,2.405,4.011,6.5,0.552,69.36,2.32,53.75,0.0,,17.26,2.4,13.16,-10.8,3.39,
Saudi_Arabia,MiddleEast,emerging,1994,1.267,133.91,1.935,4.427,8.371,2.976,73.51,0.345,52.44,0.0,,0.19,-2.47,3.51,32.27,3.51,
Saudi_Arabia,MiddleEast,emerging,1995,0.921,135.14,-0.848,2.44,7.564,-0.584,72.83,0.818,50.36,0.0,,7.62,0.72,-4.17,-7.01,1.94,
Saudi_Arabia,MiddleEast,emerging,1996,0.158,135.36,-0.919,1.322,7.612,1.853,71.27,-8.903,50.24,0.0,,4.05,6.85,-4.59,-4.81,1.27,
Saudi_Arabia,MiddleEast,emerging,1997,0.469,135.99,0.797,0.607,7.306,-0.015,72.5,8.266,47.3,1.2,Asian Financial Crisis,-10.42,4.61,9.83,-6.82,0.62,Asian Financial Crisis
Saudi_Arabia,MiddleEast,emerging,1998,0.683,136.92,5.921,1.444,7.937,1.293,76.17,0.421,49.56,1.0,LTCM / Russia default,-12.23,4.39,9.56,8.46,1.56,LTCM / Russia default
Saudi_Arabia,MiddleEast,emerging,1999,1.508,138.99,4.085,2.22,8.26,2.421,78.83,3.804,49.55,0.0,,6.97,-2.2,19.8,35.02,1.68,
Saudi_Arabia,MiddleEast,emerging,2000,1.818,141.51,5.663,4.187,6.705,-0.967,85.64,-0.468,58.07,0.0,,7.64,3.98,4.73,17.19,3.79,
Saudi_Arabia,MiddleEast,emerging,2001,1.412,143.51,5.411,4.338,7.765,2.716,86.35,-2.636,52.96,0.9,Dot-com bust / 9-11,-2.74,2.01,2.14,-10.66,3.39,Dot-com bust / 9-11
Saudi_Arabia,MiddleEast,emerging,2002,1.263,145.32,3.786,5.142,7.92,-0.899,89.8,-6.428,47.72,0.7,Corporate scandals,-4.75,6.51,8.55,18.09,4.5,Corporate scandals
Saudi_Arabia,MiddleEast,emerging,2003,2.097,148.37,3.592,4.262,6.594,-2.13,93.23,-10.166,49.96,0.0,,14.3,2.4,8.88,14.43,3.2,
Saudi_Arabia,MiddleEast,emerging,2004,0.337,148.87,4.211,2.854,7.847,3.279,99.27,-9.543,51.38,0.0,,-2.38,-3.47,14.65,32.0,1.78,
Saudi_Arabia,MiddleEast,emerging,2005,0.066,148.97,1.483,2.373,8.581,1.199,100.53,3.83,43.36,0.0,,25.68,5.6,14.45,13.35,2.45,
Saudi_Arabia,MiddleEast,emerging,2006,0.146,149.19,0.038,1.8,7.826,-0.283,102.68,0.85,51.83,0.0,,10.74,0.02,6.77,12.79,1.47,
Saudi_Arabia,MiddleEast,emerging,2007,1.289,151.11,-0.038,1.639,7.769,-1.112,104.68,6.571,48.53,0.0,,19.11,5.69,4.89,-11.0,1.28,
Saudi_Arabia,MiddleEast,emerging,2008,0.532,151.91,-1.369,0.549,7.259,4.376,105.98,-18.451,45.05,3.0,Global Financial Crisis,1.31,0.22,-3.04,-27.01,0.28,Global Financial Crisis
Saudi_Arabia,MiddleEast,emerging,2009,-1.795,149.19,-1.421,-0.5,8.926,0.036,110.69,4.892,44.88,2.5,GFC trough,10.98,5.71,8.68,45.34,0.01,GFC trough
Saudi_Arabia,MiddleEast,emerging,2010,-1.668,146.7,0.898,-0.5,8.242,-0.371,115.82,1.386,52.11,0.0,,8.75,11.55,-1.46,-18.55,0.0,
Saudi_Arabia,MiddleEast,emerging,2011,-1.55,144.42,3.762,-0.5,8.887,0.433,119.5,0.875,44.37,0.6,Euro debt crisis,9.59,9.56,3.62,9.11,0.0,Euro debt crisis
Saudi_Arabia,MiddleEast,emerging,2012,0.894,145.72,6.973,0.444,6.635,0.999,120.73,-1.997,52.95,0.0,,10.58,-2.45,4.62,12.9,0.44,
Saudi_Arabia,MiddleEast,emerging,2013,1.123,147.35,5.541,1.328,8.173,0.06,120.4,-6.892,52.02,0.0,,6.1,2.78,18.25,18.2,0.82,
Saudi_Arabia,MiddleEast,emerging,2014,0.487,148.07,1.808,1.781,8.099,-0.736,123.48,1.148,52.5,0.0,,10.32,-0.12,8.94,-7.59,1.9,
Saudi_Arabia,MiddleEast,emerging,2015,1.851,150.81,-2.0,0.71,7.334,-0.821,125.3,5.103,52.09,0.4,China slowdown,21.93,13.92,19.77,0.19,0.48,China slowdown
Saudi_Arabia,MiddleEast,emerging,2016,4.198,157.14,1.154,0.783,5.802,-5.701,125.69,-6.363,56.66,0.0,,40.92,1.43,4.89,21.7,0.71,
Saudi_Arabia,MiddleEast,emerging,2017,4.332,163.95,2.815,2.441,5.821,4.561,127.77,-6.646,54.5,0.0,,35.87,1.37,12.46,30.34,1.61,
Saudi_Arabia,MiddleEast,emerging,2018,3.801,170.18,3.936,2.188,5.95,-0.322,128.57,3.626,57.35,0.0,,9.92,-5.2,-5.24,20.98,1.69,
Saudi_Arabia,MiddleEast,emerging,2019,5.251,179.12,2.987,3.588,4.693,-2.777,127.95,-0.1,61.11,0.0,,29.44,1.16,16.56,0.92,2.82,
Saudi_Arabia,MiddleEast,emerging,2020,0.216,179.5,1.656,2.966,8.179,-0.955,130.24,-14.244,48.24,2.8,COVID-19,-3.58,11.12,-2.01,-6.05,2.16,COVID-19
Saudi_Arabia,MiddleEast,emerging,2021,4.071,186.81,1.745,3.908,5.672,2.84,135.37,0.507,50.92,0.2,COVID recovery / stimulus,16.49,-1.0,8.22,3.17,3.19,COVID recovery / stimulus
Saudi_Arabia,MiddleEast,emerging,2022,5.601,197.27,5.471,4.413,5.678,1.405,140.21,-4.203,56.96,1.0,Inflation / rate hike cycle,17.62,-0.67,23.8,19.95,4.23,Inflation / rate hike cycle
Saudi_Arabia,MiddleEast,emerging,2023,3.377,203.93,5.369,4.894,6.452,-0.293,142.79,-5.202,56.4,0.4,Rates plateau,0.37,-9.91,5.16,21.17,4.37,Rates plateau
Saudi_Arabia,MiddleEast,emerging,2024,5.321,214.78,3.682,5.531,5.556,0.016,142.51,-6.863,55.26,0.0,,30.2,-14.36,17.94,13.15,4.24,
UAE,MiddleEast,emerging,1985,1.933,101.93,4.816,3.735,7.018,-4.38,48.33,-0.857,58.06,0.0,,18.65,0.52,9.48,22.86,3.3,
UAE,MiddleEast,emerging,1986,1.737,103.7,5.98,3.929,7.159,2.429,49.69,-4.645,56.18,0.0,,-8.54,-2.28,-7.19,18.14,3.76,
UAE,MiddleEast,emerging,1987,2.082,105.86,7.479,4.293,7.662,0.547,52.65,-0.985,49.2,0.8,Black Monday,-8.86,-6.52,-3.52,2.03,3.77,Black Monday
UAE,MiddleEast,emerging,1988,2.685,108.7,5.498,5.518,6.556,-2.993,51.36,-9.683,54.84,0.0,,3.76,1.52,12.51,24.92,4.35,
UAE,MiddleEast,emerging,1989,1.757,110.61,5.398,5.808,7.089,0.877,54.05,-14.568,50.98,0.0,,22.84,6.45,14.44,5.75,4.71,
UAE,MiddleEast,emerging,1990,1.993,112.82,8.279,7.961,6.322,-0.699,53.67,5.716,54.05,0.6,Gulf War / S&L crisis,-10.55,-9.68,-3.34,22.04,7.16,Gulf War / S&L crisis
UAE,MiddleEast,emerging,1991,1.84,114.89,7.524,9.365,7.686,2.316,57.59,-3.403,53.35,0.5,Recession,-6.67,-3.39,-7.05,-0.58,8.18,Recession
UAE,MiddleEast,emerging,1992,3.484,118.9,6.038,8.961,6.824,3.328,58.59,-2.528,54.92,0.0,,10.27,-2.32,1.17,18.09,7.8,
UAE,MiddleEast,emerging,1993,4.322,124.04,4.185,10.052,6.05,1.063,64.58,-2.901,54.54,0.0,,-3.7,3.0,-0.58,1.61,8.61,
UAE,MiddleEast,emerging,1994,2.863,127.59,3.404,7.996,6.943,0.84,66.71,-0.923,55.47,0.0,,9.96,6.03,-9.07,27.26,6.8,
UAE,MiddleEast,emerging,1995,1.909,130.02,3.531,7.957,6.154,1.37,66.39,-1.047,48.63,0.0,,-2.78,-1.45,-10.06,-18.89,6.97,
UAE,MiddleEast,emerging,1996,4.274,135.58,0.911,5.631,5.93,-0.827,65.22,2.956,48.77,0.0,,36.47,-5.6,-1.45,17.76,4.77,
UAE,MiddleEast,emerging,1997,2.447,138.9,0.202,5.32,7.424,2.206,67.34,-11.597,51.49,1.2,Asian Financial Crisis,13.9,5.01,-3.61,1.7,3.81,Asian Financial Crisis
UAE,MiddleEast,emerging,1998,4.245,144.79,2.861,5.517,5.283,-1.051,73.14,-7.342,49.27,1.0,LTCM / Russia default,-4.91,5.51,13.37,28.04,4.82,LTCM / Russia default
UAE,MiddleEast,emerging,1999,5.44,152.67,1.827,4.225,6.044,0.922,73.68,-5.677,62.19,0.0,,-8.94,-2.72,21.31,31.56,4.0,
UAE,MiddleEast,emerging,2000,5.301,160.76,4.656,5.414,5.089,-1.026,78.18,6.516,50.26,0.0,,12.8,-9.36,7.8,8.82,5.07,
UAE,MiddleEast,emerging,2001,4.685,168.3,3.77,4.638,5.788,-2.699,79.01,-4.523,51.91,0.9,Dot-com bust / 9-11,14.45,-0.65,7.09,13.56,4.13,Dot-com bust / 9-11
UAE,MiddleEast,emerging,2002,4.038,175.09,1.329,5.465,6.228,3.589,80.85,-2.543,58.36,0.7,Corporate scandals,1.15,-2.69,15.34,-18.33,5.14,Corporate scandals
UAE,MiddleEast,emerging,2003,3.585,181.37,1.107,5.402,5.589,1.423,84.25,6.615,56.65,0.0,,-11.37,-0.12,13.35,6.42,4.2,
UAE,MiddleEast,emerging,2004,5.499,191.34,1.065,4.216,6.306,-3.053,82.81,3.106,60.98,0.0,,23.37,1.66,9.09,-2.51,3.57,
UAE,MiddleEast,emerging,2005,5.601,202.06,3.25,2.801,4.95,-3.748,85.39,-8.111,52.39,0.0,,13.39,10.79,11.88,2.36,2.22,
UAE,MiddleEast,emerging,2006,6.068,214.32,5.124,3.524,5.251,1.076,86.04,-6.411,58.44,0.0,,41.96,-12.2,15.93,5.43,2.57,
UAE,MiddleEast,emerging,2007,6.537,228.33,6.287,4.812,4.147,1.381,87.32,-3.7,56.38,0.0,,9.99,-4.19,4.27,13.61,4.61,
UAE,MiddleEast,emerging,2008,1.724,232.27,8.047,4.558,6.641,-0.658,93.52,-18.481,49.97,3.0,Global Financial Crisis,-1.98,-9.5,-9.8,3.66,3.77,Global Financial Crisis
UAE,MiddleEast,emerging,2009,1.362,235.43,3.93,2.506,7.283,2.245,99.25,-6.869,39.83,2.5,GFC trough,1.67,4.26,15.63,5.99,1.78,GFC trough
UAE,MiddleEast,emerging,2010,1.83,239.74,2.709,3.462,7.734,1.908,99.03,4.1,53.56,0.0,,23.83,8.6,8.68,3.1,3.13,
UAE,MiddleEast,emerging,2011,0.217,240.26,-1.118,3.2,7.801,-2.57,101.56,2.756,48.79,0.6,Euro debt crisis,1.27,-1.75,7.93,17.58,3.15,Euro debt crisis
UAE,MiddleEast,emerging,2012,-0.45,239.18,3.276,3.889,8.057,-0.59,105.6,-6.031,50.47,0.0,,-5.21,4.56,4.53,7.81,3.34,
UAE,MiddleEast,emerging,2013,-0.684,237.54,2.88,2.63,7.783,3.291,108.76,0.773,43.21,0.0,,5.09,5.15,10.64,24.58,2.01,
UAE,MiddleEast,emerging,2014,0.021,237.59,3.626,2.871,6.913,0.414,112.42,5.931,48.06,0.0,,4.12,0.52,0.76,-17.42,2.45,
UAE,MiddleEast,emerging,2015,-1.665,233.64,1.028,1.332,9.201,-5.433,114.51,7.421,47.37,0.4,China slowdown,8.41,6.56,4.77,11.19,1.56,China slowdown
UAE,MiddleEast,emerging,2016,1.077,236.15,-2.0,-0.5,8.18,0.202,116.22,-4.391,51.5,0.0,,8.95,2.68,12.89,32.51,0.0,
UAE,MiddleEast,emerging,2017,0.682,237.76,1.174,1.735,7.901,-1.27,113.56,-8.174,55.42,0.0,,17.57,10.84,-10.37,11.9,1.66,
